-652.1555655041	798.8651909524	
-653.9456763912	799.7586567820	
-655.7357872710	800.6521226060	
-657.5258981464	801.5455884261	
-659.3170032855	802.4380478178	
-661.1150135622	803.3144591331	
-662.9169887364	804.1848440565	
-664.7179635639	805.0552350573	
-666.5199326516	805.9246196263	
-668.3278308521	806.7819635802	
-670.1495514908	807.6092120750	
-671.9712721249	808.4364605628	
-673.7929927547	809.2637090497	
-675.6166775955	810.0849433012	
-677.4502442885	810.8861098628	
-679.2838048981	811.6862760739	
-681.1183658479	812.4864362022	
-682.9519325299	813.2876027503	
-684.7992973321	814.0546724618	
-686.6486445796	814.8187289760	
-688.4969975584	815.5837919091	
-690.3463387181	816.3468480709	
-692.2025910957	817.0948565020	
-694.0608016016	817.8358503574	
-695.9190121036	818.5768442079	
-697.7782168658	819.3168316295	
-699.6433203433	820.0397767135	
-701.5153289563	820.7466737193	
-703.3873314823	821.4525703771	
-705.2593340094	822.1584670338	
-707.1323125535	822.8603562259	
-709.0151425542	823.5371760039	
-710.8979725521	824.2139957768	
-712.7807964689	824.8898152041	
-714.6646268000	825.5666288903	
-716.5582599515	826.2103704058	
-718.4558336866	826.8440841516	
-720.3534134917	827.4787982387	
-722.2509872135	828.1125119783	
-724.1505312246	828.7412118338	
-726.0569499719	829.3488618907	
-727.9623744501	829.9575183672	
-729.8687931883	830.5651684184	
-731.7752119213	831.1728184640	
-733.6806363882	831.7814749335	
-735.5958879895	832.3610606081	
-737.5121156121	832.9366388200	
-739.4283371465	833.5112166854	
-741.3445586849	834.0857945481	
-743.2657029021	834.6473375292	
-745.1878049035	835.2018720162	
-747.1099008225	835.7554061564	
-749.0329970802	836.3089342131	
-750.9560872526	836.8614619231	
-752.8791713415	837.4129892824	
-754.8022615067	837.9655169872	
-756.7253455845	838.5170443422	
-758.6484296620	839.0685716954	
-760.5705377056	839.6241065023	
-762.4926396666	840.1786409636	
-764.4147416208	840.7331754199	
-766.3378439177	841.2877037942	
-768.2579755720	841.8472521268	
-770.1791136454	842.4077947233	
-772.0992513707	842.9683433942	
-774.0203894347	843.5288859831	
-775.9424974434	844.0844207673	
-777.8646054443	844.6399555468	
-779.7867073648	845.1944899813	
-781.7088092755	845.7490244097	
-783.6309111874	846.3035588373	
-785.5530130895	846.8580932606	
-787.4761092555	847.4116212588	
-789.3982050715	847.9651553312	
-791.3203130425	848.5206900914	
-793.2424270872	849.0772251926	
-795.1645411269	849.6337602911	
-797.0866551633	850.1902953854	
-799.0077627704	850.7458362122	
-800.9298828768	851.3033716461	
-802.8510026317	851.8609131577	
-804.7721223861	852.4184546645	
-806.6942363981	852.9749897437	
-808.6153561407	853.5325312440	
-810.5374762234	854.0900666641	
-812.4585959550	854.6476081584	
-814.3807038705	855.2031428821	
-816.3028117811	855.7586776033	
-818.2249136055	856.3132119756	
-820.1470215065	856.8687466918	
-822.0691233246	857.4232810573	
-823.9912433740	857.9808164561	
-825.9133512598	858.5363511615	
-827.8344648786	859.0928922870	
-829.7565788338	859.6494273309	
-831.6777046008	860.2079691414	
-833.5998246287	860.7655045251	
-835.5209382279	861.3220456384	
-837.4420579006	861.8795870951	
-839.3641718335	862.4361221240	
-841.2862857629	862.9926571495	
-843.2083936068	863.5481918266	
-845.1295011045	864.1037325845	
-847.0516089388	864.6592672553	
-848.9747171142	865.2147958448	
-850.8968249390	865.7703305129	
-852.8189266836	866.3248648313	
-854.7400402336	866.8814059144	
-856.6621541263	867.4379409171	
